UF;zona;address;postal-code
MA;98;AV. DR. JOSE EDILSON CARIDADE RIBEIRO, S/N, ACAILANDIA, MA, ## 65930000
MA;104;RUA BARAO DE GRAJAU, SN, ARAME, MA, ## 65945000
MA;106;AVENIDA FREDERICO PEIXOTO, SN, CENTRO, PINHEIRO, MA, ## 65200000
MG;3;RUA CONCESSO BARBOSA, 07, CENTRO, ACUCENA, MG, ## 35150000
MG;13;RUA OTAVIO TEIXEIRA BARBOSA, 51 - CENTRO, ANDRADAS, MG, ## 37795000
MG;14;PRACA MANOEL TEODORO, 41, ANDRELANDIA, MG, ## 37300000
MG;21;AVENIDA ARMANDO FRANCO, 186 - SALAS/36, 38 E 40, BAMBUI, MG, ## 38900000
MG;22;RUA PADRE CRUZ, ESQUINA COM RUA WALDIR SOEIRO HENRICH, N. 169, BARAO DE COCAIS, MG, ## 35970000
MG;44;RUA CELESTINO JOSE , 67, BOCAIUVA, MG, ## 39390000
MG;46;RUA ANTONIO CARLOS DE CARVALHO, 72, BOM SUCESSO, MG, ## 37220000
MG;48;RUA FRANCISCO ALVARO SOBREIRO, 654, BORDA DA MATA, MG, ## 37564000
MG;49;PRACA MOZART XAVIER LOPES, 91, BOTELHOS, MG, ## 37720000
MG;57;PRACA ANDRE AMARANTE, 235, CALDAS, MG, ## 37780000
MG;65;PRACA JOSINO DE BRITO, N 262, CAMPOS GERAIS, MG, ## 37160000
MG;66;RUA 10, 563, CENTRO (EM FRENTE AO FORUM), CANAPOLIS, MG, ## 38380000
MG;73;PRACA GETULIO VARGAS, 68, CARLOS CHAGAS, MG, ## 39864000
MG;95;RUA CORONEL RICARDO GREGORIO, 232, CENTRO.(EM FRENTE A PRACA DA FONTE), CORINTO, MG, ## 39200000
MG;107;RUA CAPITAO AMERICO TAVEIRA, 189, LOJA 01, ERVALIA, MG, ## 36555000
MG;115;RUA JOAO CATULINO DE ANDRADE, 546, FRANCISCO SA, MG, ## 39580000
MG;124;RUA 25 DE MARCO , 80, GUARANI, MG, ## 36160000
MG;125;AVENIDA PREFEITO ANIBAL RIBEIRO DO VALE,150, GUAXUPE, MG, ## 37800000
MG;130;AV. ZITA SOARES DE OLIVEIRA, 134, IPATINGA, MG, ## 35160007
MG;131;AV. ZITA SOARES DE OLIVEIRA, 134, IPATINGA, MG, ## 35160007
MG;138;PRACA DA MATRIZ, 89, CENTRO, ITANHOMI/MG, ITANHOMI, MG, ## 35120000
MG;146;PRACA FRANCISCO RUBIM, 116 - TERREO, JACUTINGA, MG, ## 37590000
MG;158;RUA DR. SIDNEY HUBNER FRANCA CAMARGO, 127, LAJINHA, MG, ## 36980000
MG;168;AV. JK, N 454, MANHUMIRIM, MG, ## 36970000
MG;212;PRACA PREFEITO SIMAO CARLOS PEREIRA, 234, PECANHA, MG, ## 39700000
MG;221;PRACA DOUTOR GOUVEA, 156-A, POCO FUNDO, MG, ## 37757000
MG;226;PRACA RAIMUNDO BOAVENTURA COSTA, 25, PORTEIRINHA, MG, ## 39520000
MG;229;RUA JOB FERREIRA MACEDO, 45, PRATA, MG, ## 38140000
MG;235;RUA DR. BASILIO FURTADO, 70 - SALAS 12/13/14 - CENTRO, RIO NOVO, MG, ## 36150000
MG;237;PRACA DOUTOR BENEDITO VALADARES, 220, RIO PARDO DE MINAS, MG, ## 39530000
MG;238;PRACA CORONEL DURVAL DE BARROS 76, RIO PIRACICABA, MG, ## 35940000
MG;265;PRACA HORACIO GUIMARAES, 03, SILVIANOPOLIS, MG, ## 37589000
MG;282;RUA GOMES BARBOSA, 865 - SALA 210 - FORUM DO TJ MG, VICOSA, MG, ## 36570000
MG;287;RUA NAGIB MILEIB, 265, CARMO DO CAJURU, MG, ## 35557000
MG;290;RUA CORONEL AMARO ACELINO DE ANDRADE, 17, MIRADOURO, MG, ## 36893000
MG;295;AV. CASTELO BRANCO, 250, SALA 10, CAC, VAZANTE, MG, ## 38780000
MG;305;RUA TEOFILO OTONE CUNHA, 149, ITAGUARA, MG, ## 35488000
MG;338;RUA TUPINAMBAS, 44, BELO VALE, MG, ## 35473000
MG;340;RUA JERONIMO CARNEIRO 584, NOVA PONTE, MG, ## 38160000
MG;342;PRACA PLATAO, 399 - CENTRO, MONTALVANIA, MG, ## 39495000
MG;344;PRACA SANTANA N. 120 - TERREO (PALACIO DOS TRES PODERES), BARROSO, MG, ## 36212000
MG;348;AVENIDA ZITA SOARES DE OLIVEIRA, 134, IPATINGA, MG, ## 35160007
MS;6;RUA ODORILHO FERREIRA, 248, BATAGUASSU, MS, ## 79780000
MS;26;RUA DA SAUDADE, 1048, SONORA, MS, ## 79415000
MS;27;RUA FRANCISCO PIERETTI, 211, IVINHEMA, MS, ## 79740000
MS;41;RUA BARTOLOMEU VIANA CAVALCANTE, 183, BRASILANDIA, MS, ## 79670000
MT;4;RUA CAMPOS SALES, N 17, POCONE, MT, ## 78175000
MT;7;RUA BENEDITO MOREIRA DA SILVA - QD 02 - N. 230, DIAMANTINO, MT, ## 78400000
MT;12;RUA JOAO PESSOA, N. 1702, SALA 02, ED. FERRARI, CAMPO VERDE, MT, ## 78840000
MT;16;AV. PERIMETRAL SUL ESQUINA C/ RUA 21 DE ABRIL, N 266, VILA RICA, MT, ## 78645000
MT;23;RUA TAPIRAPES, 165, SETOR LESTE, CENTRO, COLIDER, MT, ## 78500000
MT;25;AVENIDA MINAS GERAIS, 1359, ED. ANTHONNY, SALAS 01 E 02 - CHACARA 2B, PONTES E LACERDA, MT, ## 78250000
MT;33;RUA WILMAR ANTONIO MAIA DE SOUZA PINTO, LOTE 12, QUADRA 05, PEIXOTO DE AZEVEDO, MT, ## 78530000
MT;42;AV. JAU, N. 1450, SALA 01 - ESQUINA AV. PIRAMBOIA, SAPEZAL, MT, ## 78365000
MT;43;RUA CANOAS 583 (AO LADO DO FORUM), SORRISO, MT, ## 78890000
MT;46;AV FILINTO MULLER ESQ. C/ AV SAO JOAO, RONDONOPOLIS, MT, ## 78720605
MT;47;RUA JOSE NOBREGA DA SILVA, S/ N., AO LADO DO FORUM, BARRA DO GARCAS, MT, ## 78600000
MT;48;RUA INGRID EGGERTT, 214, COTRIGUACU, MT, ## 78330000
MT;50;AV. RONDONOPOLIS, S/N, ED. COMERCIAL BOING, NOVA MONTE VERDE, MT, ## 78593000
PA;2;PRACA DA MATRIZ, S/N (FORUM), CACHOEIRA DO ARARI, PA, ## 68840000
PA;3;6 RUA, SN - ENTRE TRAV. 13 E 14, SOURE, PA, ## 68870000
PA;6;RUA DEP. GRACIANO ALMEIDA, N. 10, BAIXA VERDE, IGARAPE-MIRI, PA, ## 68430000
PA;39;AVENIDA BENIGNO GOES FILHO, S/N, TOME-ACU, PA, ## 68680000
PA;40;AV. MICHEL DIB TACHY, S/N - 08 ¿S 13 H., TUCURUI, PA, ## 68459882
PA;44;RUA 02 DE FEVEREIRO, SN, PORTEL, PA, ## 68480000
PA;51;PRACA DA BANDEIRA, 70, RONDON DO PARA, PA, ## 68638000
PA;59;RUA MANOEL VICENTE PEREIRA, QUADRA 22, SN, REDENCAO, PA, ## 68552760
PA;61;VIA GILSON DANTAS, S/N, CENTRO - 8H ¿S 13H, XINGUARA, PA, ## 68555000
PA;71;RUA JOAQUIM NEPOMUCENO S/N (PROXIMO A LOTERICA), IRITUIA, PA, ## 68655000
PA;72;CIDADE NOVA II,  WE 16 - EM FRENTE ¿ ESCOLA DR. AGOSTINHO MONTEIRO, ANANINDEUA, PA, ## 67130440
PA;82;RUA SIMPLICIANO FARIAS, 1445, PORTO DE MOZ, PA, ## 68330000
PA;85;RUA DOZE DE MAIO, 1.045 - CENTRO - ATENDIMENTO AO PUBLICO DE 8H AS 13H, MEDICILANDIA, PA, ## 68145000
PA;94;TV. CEZARIO ALVES N 501, ESQUINA  COM PA 252 KM 01, ACARA, PA, ## 68690000
PA;106;RUA D , QD 37 LT 26 E 27  ENTRE AS RUAS 6 E 8, PARAUAPEBAS, PA, ## 68515000
PB;5;PRACA 31 DE MARCO, S/N (FORUM), PILAR, PB, ## 58338000
PB;8;RUA PREFEITO FRANCISCO LUCAS DE SOUZA RANGEL, INGA, PB, ## 58380000
PB;11;PRACA DO TRABALHO, SN, AREIA, PB, ## 58397000
PB;14;RUA ADJALMA EPITACIO, S/N, BANANEIRAS, PB, ## 58220000
PB;16;RUA RIO GRANDE DO SUL S/N - COMPLEXO JUDICIARIO, CAMPINA GRANDE, PB, ## 58414025
PB;18;PRACA JOAO PESSOA, 25 - TERREO, UMBUZEIRO, PB, ## 58497000
PB;19;RUA CICERO GALDINO SOBRINHO, 56, ESPERANCA, PB, ## 58135000
PB;20;RUA LUIZ TARGINO MOREIRA, S/N,, ARARUNA, PB, ## 58233000
PB;30;RUA TEN. MANOEL DE OLIVEIRA LIRA, S/N, TEIXEIRA, PB, ## 58735000
PB;31;RUA PROFESSORA MARIA CLAUDETE BANDEIRA DE SOUSA, 307, POMBAL, PB, ## 58840000
PB;32;RUA VIRGILIO DE ARAUJO SILVA, SN, PIANCO, PB, ## 58765000
PB;33;RUA FELINTO EVANGELISTA PRIMO, 49,  ANEXO AO FORUM LOCAL, ITAPORANGA, PB, ## 58780000
PB;35;FORUM ELEITORAL DES. WALTER SARMENTO DE SA - RUA HAROLDO NAZARETH, SN, SOUSA, PB, ## 58804718
PB;39;RUA MAE UMBELINA, 180 - TERREO - CENTRO - BONITO DE SANTA FE/PB, BONITO DE SANTA FE, PB, ## 58960000
PB;46;RUA MARIA CANDIDA DE SENA, S/N, ALAGOINHA, PB, ## 58390000
PB;54;RODOVIA PB 055, KM 74, BELEM, PB, ## 58255000
PB;56;PRACA JOAO PESSOA, S/N (FORUM), JUAZEIRINHO, PB, ## 58660000
PB;59;RUA EUNICE RIBEIRO 372 TERREO, QUEIMADAS, PB, ## 58475000
PB;63;RUA HAROLDO NAZARETH, S/N, SOUSA, PB, ## 58804718
PB;66;RUA VIRGILIO DE ARAUJO SILVA, SN, PIANCO, PB, ## 58765000
PB;68;AV. COMANDANTE VITAL ROLIM, S/N (ANEXO AO FORUM), CAJAZEIRAS, PB, ## 58900000
PE;3;AVENIDA DOUTOR JOSE RUFINO, 1643, SALA 11 (NA ENTRADA DE JARDIM UCHOA), RECIFE, PE, ## 50900660
PE;15;ANTIGA BR 101 - SUL - KM 33 - LOT. AD/DIPER, APOS O ASA BRANCA, CABO DE SANTO AGOSTINHO, PE, ## 54510450
PE;21;AV. RUI BARBOSA, 249 (NA RUA DA PREFEITURA, EM FRENTE AO ANTIGO FORUM), GLORIA DO GOITA, PE, ## 55620000
PE;24;LOTEAMENTO OTACIO DE LEMOS VASCONCELOS S/N- FORUM, LIMOEIRO, PE, ## 55700000
PE;27;RUA PASCOAL CARRAZZONE, 198, ITAMBE, PE, ## 55920000
PE;28;PRACA ELISEU LINS DE ANDRADE S/N (FORUM DA CIDADE), RIBEIRAO, PE, ## 55520000
PE;29;RUA JOSE BARRADAS, 81, GAMELEIRA, PE, ## 55530000
PE;30;RUA MANOEL ANTONIO DE SOUZA 15 A - PROXIMO AO CERU, GRAVATA, PE, ## 55640000
PE;34;RUA EUCLIDES JOSE DA SILVA, 145 - NA RUA DO 22 BPM, SURUBIM, PE, ## 55750000
PE;35;AV. DR JOSE SALES SOBRINHO, 21, BEZERROS, PE, ## 55660000
PE;39;RUA ESMERALDINO BANDEIRA, 66 - CENTRO (EM FRENTE ¿ BIBLIOTECA PUBLICA), BONITO, PE, ## 55680000
PE;49;BR 104, KM 115 - FORUM DE PANELAS, PANELAS, PE, ## 55470000
PE;50;AV. CEL. ZUZA BARROS, 2501, TABIRA, PE, ## 56780000
PE;52;AV. MANOEL CANDIDO, S/N, SAO BENTO DO UNA, PE, ## 55370000
PE;57;RUA ORLANDO BISPO DE QUEIROZ, S/N, SAO MIGUEL, PROX. CHURRASCARIA 2000, ARCOVERDE, PE, ## 56509330
PE;62;RUA DOS GUARARAPES, 20, (PRACA DE EVENTOS), SERTANIA, PE, ## 56600000
PE;83;AV. DONA JUSTINA FREIRE DE SOUZA, S/N, PETROLINA, PE, ## 56306415
PE;89;AV CONEGO FREDERICO, 53 - TERREO, TACARATU, PE, ## 56480000
PE;94;PRACA JOAQUIM NABUCO, 112-D CENTRO PROXIMO ¿ PREFEITURA, LAJEDO, PE, ## 55385000
PE;95;RUA JOSE LUIZ DA SILVEIRA BARROS, N. 150, CENTRO (VIZINHO AO FORUM), CUPIRA, PE, ## 55460000
PE;98;RUA JOSE MARTINS, 286 - NA RUA DA IGREJA., CARNAIBA, PE, ## 56820000
PE;106;RUA OLIVIO FERREIRA DE AZEVEDO, 263 (PROXIMO HOSPITAL UNIMED), CARUARU, PE, ## 55016839
PE;111;AVENIDA MANOEL JOSE DA COSTA FILHO, SITUADO NO FORUM ESTADUAL DE JOAQU, JOAQUIM NABUCO, PE, ## 55535000
PE;115;RUA SIQUEIRA CAMPOS, 37, CENTRO (NA RUA POR TRAS DA IGREJA MATRIZ), CACHOEIRINHA, PE, ## 55380000
PE;116;AVENIDA JOSE CLEMENTE DA ROCHA, S/N, SAO JOAO, PE, ## 55435000
PE;123;AV. 18 DE COPACABANA, FORUM DR. JOSE FOERSTER, S/N, CENTRO, SANHARO, PE, ## 55250000
PE;124;PRACA NOSSA SENHORA DA CONCEICAO, N 55, JUREMA, PE, ## 55480000
PE;130;RUA APRIGIO INACIO CORDEIRO - FORUM DE CAPOEIRAS, CAPOEIRAS, PE, ## 55365000
PE;139;LOTEAMENTO NOVA MARAIAL, S/N, PREDIO FORUM. MARAIAL/PE, MARAIAL, PE, ## 55405000
PE;140;RUA DR. MIGUEL BRAZ - FORUM JOAO DAVID DE SOUZA - ANEXO, SANTA MARIA DO CAMBUCA, PE, ## 55765000
PE;145;AVENIDA DONA JUSTINA FREIRE DE SOUZA, 213, PETROLINA, PE, ## 56306415
PI;31;AVENIDA VENANCIO BORGES, NR 489 - CENTRO, PALMEIRAIS, PI, ## 64420000
PI;42;PRACA PROFESSOR MUNDICO COSTA, 150, ALTO LONGA, PI, ## 64360000
PI;50;RUA 01 S, S/N - CENTRO, CONCEICAO DO CANINDE, PI, ## 64740000
PI;53;RUA PREFEITO ANTONIO MORAES E SILVA, 69, COCAL, PI, ## 64235000
PI;59;AV. ARTHUR DA COSTA E SILVA, 1427, CRISTINO CASTRO, PI, ## 64920000
PI;64;PRACA VEREADOR JOAO DE SOUSA LEAL, 545, INHUMA, PI, ## 64535000
PI;66;FORUM JUDICIAL, PRACA SANTANA, SN, SANTA CRUZ DO PIAUI, PI, ## 64545000
PI;69;RUA TANCREDO NEVES, S/N - FORUM DA COMARCA, CRISTALANDIA DO PIAUI, PI, ## 64995000
PI;74;RUA ABDON PORTELA, 17, FRANCINOPOLIS, PI, ## 64520000
PI;78;RUA GETULIO VARGAS 208 CENTRO, ANTONIO ALMEIDA, PI, ## 64855000
PI;87;FORUM JEFFERSON CARVALHO LOPES DA SILVA, PCA. DIRNO PIRES FERREIRA, MARCOS PARENTE, PI, ## 64845000
PR;7;RUA EXPEDICIONARIO PEDRO PAULIN S/NR, CERRO AZUL, PR, ## 83570000
PR;10;AV. JOAO JOSLIN DO VALE, 1250 - FORUM ELEITORAL, LAPA, PR, ## 83750000
PR;16;RUA RAIMUNDO FEIJO GAIAO, S/N, CASTRO, PR, ## 84172560
PR;17;RODOVIA PR 340, S/N, FORUM ELEITORAL, AO LADO DA ESCOLA AROLDO, TIBAGI, PR, ## 84300000
PR;18;RUA HELARINA LUIZA DE MATOS, S/N, JAGUARIAIVA, PR, ## 84200000
PR;19;RUA CONS. AVELINO A. VIEIRA, 556 - FORUM DES ERNANI ALMEIDA DE ABREU, TOMAZINA, PR, ## 84935000
PR;32;RUA CAPITAO PAULO DE ARAUJO, 657, ESQUINA COM RUA AVELINO MAZALOTTI, PALMAS, PR, ## 85555000
PR;39;RUA ERNESTINA CASTRO LANHOSO, ESQUINA R LIBORIO DE PAULA MILLEO, S/N, RESERVA, PR, ## 84320000
PR;51;PROLONGAMENTO DA RUA XV DE NOVEMBRO , S/N, MORRETES, PR, ## 83350000
PR;52;RUA VEREADOR PEDRO VAGNER, 05, SAO JOAO DO TRIUNFO, PR, ## 84150000
PR;56;RUA JOSE SALLES, 210 - FORUM ELEITORAL, CARLOPOLIS, PR, ## 86420000
PR;64;RUA ALMERINDA RODRIGUES DOS SANTOS S/N ESQUINA COM A RUA MARANHAO, JAGUAPITA, PR, ## 86610000
PR;70;RUA JOSE MIGUEL LOPES VILLAR, 330, JANDAIA DO SUL, PR, ## 86900000
PR;82;RUA SYNESIO ANDRADE BORGES, 565, RIBEIRAO DO PINHAL, PR, ## 86490000
PR;83;AV. BRASIL - 03 - FORUM ELEITORAL, SANTO ANTONIO DO SUDOESTE, PR, ## 85710000
PR;84;AV. PARANA ESQUINA COM RUA PROF CECILIA ASSUMPCAO AVELAR, URAI, PR, ## 86280000
PR;86;AV. BRASIL, 4220 - PRACA AGENOR BORTOLON, CRUZEIRO DO OESTE, PR, ## 87400000
PR;91;RUA MARIO XAVIER DE SOUZA, 1248, PARANACITY, PR, ## 87660000
PR;100;RUA PROJETADA SN, AOS FUNDOS DO FORUM ESTADUAL, PARAISO DO NORTE, PR, ## 87780000
PR;105;AVENIDA LUIZ GUALTIERRE, 615, TERRA RICA, PR, ## 87890000
PR;108;AV. PREFEITO NICANOR FERREIRA DE MELLO, 265, NOVA FATIMA, PR, ## 86310000
PR;109;RODOVIA ANTONIO DA SILVA MACHADO, SN - FORUM ELEITORAL, SANTA MARIANA, PR, ## 86350000
PR;115;AV. DEDI BARRICHELLO MONTAGNER, 880 - FORUM ELEITORAL, DOIS VIZINHOS, PR, ## 85660000
PR;117;AV. ROQUE GONZALES, 215 - FORUM ESTADUAL, XAMBRE, PR, ## 87535000
PR;128;AVENIDA CURITIBA, N. 451 - FORUM ELEITORAL JAIR FAXINA, ALTO PIQUIRI, PR, ## 87580000
PR;129;FORUM ELEITORAL GOYA CAMPOS - RUA ANGELO CATTANI, S/N, SANTA HELENA, PR, ## 85892000
PR;130;RUA PEDRO AMERICO, 3545 -  FORUM ELEITORAL DR. HERALDO VIDAL CORREIA, REALEZA, PR, ## 85770000
PR;131;RUA LIRIO JOAO BARZOTTO, 647, BARRACAO, PR, ## 85700000
PR;135;AV. DONA PEROLA BYINGTON, N 1850 -FORUM ELEITORAL JOSE MARCOS DE MOURA, PEROLA, PR, ## 87540000
PR;140;RUA IGNACIO FELIPE, 10 - FORUM ELEITORAL, MARMELEIRO, PR, ## 85615000
PR;141;AV. SAO PAULO, 691- FORUM ELEITORAL, IRETAMA, PR, ## 87280000
PR;151;RUA JOSE SCHOLTZ  NUMERO 201, ESQUINA COM OSORIO ALVES, SAO JOAO, PR, ## 85570000
PR;162;RUA DONA ROZA OENNING, S/N, SALTO DO LONTRA/PR, SALTO DO LONTRA, PR, ## 85670000
PR;166;RUA 25 DE JULHO, S/N - FORUM ELEITORAL, CATANDUVAS, PR, ## 85470000
PR;169;RUA ALFREDO BENTO, N 160, CAMPINA DA LAGOA, PR, ## 87345000
PR;170;RUA ITACIL MARTINS, 405, MAMBORE, PR, ## 87340000
PR;194;RUA ANTONINA, S/N - ESQUINA COM R. WALDIR M‹LLER, MATINHOS, PR, ## 83260000
PR;202;RUA DES. ANTONIO F. F. DA COSTA - 3585 - CENTRO CIVICO, UMUARAMA, PR, ## 87501200
RJ;26;PRACA GETULIO VARGAS, 89/97 - ANTIGO FORUM, NOVA FRIBURGO, RJ, ## 28610175
RJ;32;RODOVIA LINHA VERDE, QUADRA X, LOTE 1 - CONDOMINIO INDUSTRIAL, RIO BONITO, RJ, ## 28800000
RJ;34;AVENIDA JOAO JASBICK, S/N - EDIFICIO DO FORUM, SANTO ANTONIO DE PADUA, RJ, ## 28470000
RJ;43;RUA VIGARIO JOAO BATISTA, 14 - EDIFICIO DO FORUM, NATIVIDADE, RJ, ## 28380000
RJ;45;RUA PREFEITO SINVAL AUGUSTO FERREIRA DA SILVA, 151 - LOJA 03, PORCIUNCULA, RJ, ## 28390000
RJ;49;RUA DALMO COELHO GOMES, N 1, SALA 311, PREDIO DO FORUM, CACHOEIRAS DE MACACU, RJ, ## 28680000
RJ;51;RUA FUED ANTONIO, 8 - ANEXO AO EDIFICIO DO FORUM, CONCEICAO DE MACABU, RJ, ## 28740000
RJ;56;RUA ALBERTO TORRES, 114 - EDIFICIO DO FORUM, MENDES, RJ, ## 26700000
RJ;60;RUA JOAO LUIZ DAFLON, 65 - TERREO, SAO SEBASTIAO DO ALTO, RJ, ## 28550000
RJ;70;RUA PEDRO CANEPA, 132, PARACAMBI, RJ, ## 26600000
RJ;72;RUA VISCONDE DE SEPETIBA 987 - 2 ANDAR FUNDOS, NITEROI, RJ, ## 24020206
RJ;73;RUA FERREIRA CESAR, 480 - EDIFICIO DO FORUM, LAJE DO MURIAE, RJ, ## 28350000
RJ;106;RUA JOAQUIM SOARES MONTEIRO, 001 - EDIFICIO DO FORUM, ITAOCARA, RJ, ## 28570000
RJ;111;RUA ARAUJO LEITE , 166  - EDIFICIO DO FORUM - SALA 01 - TERREO, VALENCA, RJ, ## 27600000
RJ;112;AV. DEPUTADO LUIZ FERNANDO LINHARES, 1020, 3 PAVIMENTO - FORUM, MIRACEMA, RJ, ## 28460000
RJ;120;RUA TAQUAREMBO S/N- 2 ANDAR (REGIONAL DE CAMPO GRANDE), RIO DE JANEIRO, RJ, ## 23070140
RJ;130;ROD. AFONSO CELSO, S/N - PRACA DOS TRES PODERES - FORUM, SAO FRANCISCO DE ITABAPOANA, RJ, ## 28230000
RJ;131;AV. LUCAS EVANGELISTA DE OLIVEIRA FRANCO, 437 (ANTIGO FORUM), VOLTA REDONDA, RJ, ## 27215630
RJ;139;RUA JOAO BATISTA EVANGELISTA S/N - CENTRO DE ENGENHEIRO PEDREIRA, JAPERI, RJ, ## 26423290
RJ;144;RUA VISCONDE DE SEPETIBA 987 - 3 ANDAR - FUNDOS, NITEROI, RJ, ## 24020206
RJ;149;ESTRADA DO BANANAL, 2336, LJS. 1 E 2, GUAPIMIRIM, RJ, ## 25946440
RJ;156;RUA DR MARIO GUIMARAES, 968 - ED. DO FORUM - ANEXO - 4 ANDAR, NOVA IGUACU, RJ, ## 26255230
RJ;158;RUA DR MARIO GUIMARAES, 968 - ED. DO FORUM - ANEXO - 4 ANDAR, NOVA IGUACU, RJ, ## 26255230
RJ;161;RUA LUCENA, S/N,OLARIA (ANTIGO FORUM,ATRAS DO CLUBE OLARIA) 21.021-320, RIO DE JANEIRO, RJ, ## 21021320
RJ;167;ESTRADA DO CAMBOATA 2300, SALAS 201/203-GUADALUPE SHOPPING, RIO DE JANEIRO, RJ, ## 21665001
RJ;172;ESTRADA DA USINA RUA DOIS S/N EDIFICIO DO FORUM, ARMACAO DOS BUZIOS, RJ, ## 28950000
RJ;192;RUA ORCADAS 435 - SALA 12 - XX RA (SUBPREFEITURA DA ILHA DO GOVERNADOR, RIO DE JANEIRO, RJ, ## 21920257
RJ;196;RUA SENHOR DOS PASSOS, 37 - EDIFICIO DO FORUM, SAO JOSE DO VALE DO RIO PRETO, RJ, ## 25780000
RJ;225;BR 465, 310, SALA 208 (PREDIO DO FORUM), SEROPEDICA, RJ, ## 23890001
RJ;256;RUA RUI BARBOSA, 608, SOBRELOJA, CABO FRIO, RJ, ## 28907170
RN;6;ALAMEDA DO V CENTENARIO DO BRASIL, 66, CENTRO-FORUM DES. EDGAR BARBOSA, CEARA-MIRIM, RN, ## 59570000
RN;10;AV. ARTHUR FERREIRA DA SOLEDADE, S/N, RODOVIA RN-120, ALTO DO FERREIRA, JOAO CAMARA, RN, ## 59550000
RN;16;AV. LOURENCO DA ROCHA, 122, SANTA CRUZ, RN, ## 59200000
RN;21;RUA FRANCISCO CICERO, 14, CENTRO, FLORANIA-RN., FLORANIA, RN, ## 59335000
RN;22;RUA ADALBERTO BRAZ, 63, ACARI, RN, ## 59370000
RN;24;FORUM ELEITORAL JUIZ JERONIMO ROSADO NETO - RUA MANOEL VIRGILIO, PARELHAS, RN, ## 59360000
RN;28;RUA ARISTOFANES FERNANDES, 25 - CENTRO (PALACIO MANOEL DE MATOS), SANTANA DO MATOS, RN, ## 59520000
RN;35;RUA FRANCISCO ROBERTO CARLOS DE MORAIS, 89, APODI, RN, ## 59700000
RN;39;RUA PEDRO ABILIO,  271 (ESQUINA COM A RUA PEDRO AMORIM), UMARIZAL, RN, ## 59865000
RN;41;RUA PADRE ERISBERTO, S/N, NOVO HORIZONTE, ALEXANDRIA/RN, ALEXANDRIA, RN, ## 59965000
RN;45;FORUM ELEITORAL, RUA FRANCISCO ROBERTO CARLOS DE MORAIS, 89, APODI, RN, ## 59700000
RN;48;RUA CAMPO FORMOSO, 50, LOTEAMENTO SONHO VERDE, PARNAMIRIM, RN, ## 59156745
RN;50;RUA CAMPO FORMOSO, 50, LOTEAMENTO SONHO VERDE, PARNAMIRIM, RN, ## 59156745
RN;66;PRACA GETULIO VARGAS, 188, ARES, RN, ## 59170000
RN;67;RUA WILDE DO NASCIMENTO, S/N, NISIA FLORESTA, RN, ## 59164000
RN;68;AV. LOURENCO DA ROCHA, 122, SANTA CRUZ, RN, ## 59200000
RO;6;FORUM ELEITORAL LOURIVAL MENDES DE SOUZA - RUA JACY PARANA, S/N, PORTO VELHO, RO, ## 76805866
RO;20;RUA JACY PARANA, S/N - ANEXO AO TRE, PORTO VELHO, RO, ## 76805866
RO;21;FORUM ELEITORAL LOURIVAL MENDES DE SOUZA - RUA JACY PARANA, S/N, PORTO VELHO, RO, ## 76805866
RO;33;AV. 13 DE MAIO, ESQUINA COM A AV. TANCREDO DE ALMEIDA NEVES, 1858, NOVA BRASILANDIA D'OESTE, RO, ## 76958000
RR;4;FORUM ELEITORAL PROM DAIEL DE LIMA JUNIOR - AV ATALIBA G. DE LAIA, S/N, SAO LUIZ, RR, ## 69370000
RR;8;AVENIDA FRANCISCO LUIZ REGINATTO, S/N, RORAINOPOLIS, RR, ## 69373000
RS;6;RUA WALDEMAR MANSUETO GRAZZIOTIN, 165 - SALA TERREA, ANTONIO PRADO, RS, ## 95250000
RS;9;RUA SILVA JARDIM, 609 - TERREO, CACAPAVA DO SUL, RS, ## 96570000
RS;22;RUA GINO MORASSUTTI, 1055, GUAPORE, RS, ## 99200000
RS;44;RUA JOAO ESCOBAR CARPES, 119 - TERREO. CENTRO, SANTIAGO, RS, ## 97700000
RS;49;TRAVESSA PAUL HARRIS, 56, SAO GABRIEL, RS, ## 97300000
RS;56;RUA MARGARIDA RIBEIRO, 16, TAQUARI, RS, ## 95860000
RS;58;RUA INACIA VIEIRA, 608, TERREO, VACARIA, RS, ## 95200000
RS;83;RUA JOAO TESSER, 702, VILA MARIA, SARANDI, RS, ## 99560000
RS;97;AV. DOM PEDRO, 171 - TERREO, ESTEIO, RS, ## 93265140
RS;98;PRACA DA MATRIZ, 154, SALA 01, CENTRO, GARIBALDI, RS, ## 95720000
RS;99;AV. ROCHA LOIRES, 510, SALAS 09,11 E 13, NONOAI, RS, ## 99600000
RS;125;AV. 01 LESTE, 956, TEUTONIA, RS, ## 95890000
RS;143;RUA MANATA, 690 SALA 104A (FORUM)- PRINCESA ISABEL, CACHOEIRINHA, RS, ## 94940190
RS;144;RUA URUGUAI, 157 - TERREO, PLANALTO, RS, ## 98470000
SC;4;R ANITA GARIBALDI, 343, LOJA 01, TERREO., BOM RETIRO, SC, ## 88680000
SC;6;R VICTOR BAPTISTA ADAMI, 919, SALA 01, CACADOR, SC, ## 89500196
SC;7;R CORONEL FARRAPO, 428, CAMPOS NOVOS, SC, ## 89620000
SC;8;RUA MARECHAL FLORIANO, 959, CANOINHAS, SC, ## 89460000
