4310405,INDEPENDÊNCIA,RIO GRANDE DO SUL,INDEPENDÊNCIA,-54.1881083345896,-27.847331557287,379.292586
4321808,TRÊS DE MAIO,RIO GRANDE DO SUL,TRÊS DE MAIO,-54.23530220754671,-27.7796602181189,370.473459
4318499,SÃO JOSÉ DO INHACORÁ,RIO GRANDE DO SUL,SÃO JOSÉ DO INHACORÁ,-54.133550202739,-27.7225845665545,204.908414
4302204,BOA VISTA DO BURICÁ,RIO GRANDE DO SUL,BOA VISTA DO BURICÁ,-54.1094812552698,-27.671566996006,283.023797
4310413,INHACORÁ,RIO GRANDE DO SUL,INHACORÁ,-54.012545591408,-27.8804544575624,398.484614
4300455,ALEGRIA,RIO GRANDE DO SUL,ALEGRIA,-54.0573664131385,-27.8372999555906,358.197387
4305405,CHIAPETTA,RIO GRANDE DO SUL,CHIAPETTA,-53.9457497023822,-27.9173647532266,471.750345
4319737,SÃO VALÉRIO DO SUL,RIO GRANDE DO SUL,SÃO VALÉRIO DO SUL,-53.9355261513435,-27.7877181691053,414.058619
4319109,SÃO MARTINHO,RIO GRANDE DO SUL,SÃO MARTINHO,-53.9669227230418,-27.7089288013511,447.765486
4300208,AJURICABA,RIO GRANDE DO SUL,AJURICABA,-53.77281888998731,-28.2377290059022,329.684816
4313334,NOVA RAMADA,RIO GRANDE DO SUL,NOVA RAMADA,-53.7069373378916,-28.082644871621,462.85133
4317806,SANTO AUGUSTO,RIO GRANDE DO SUL,SANTO AUGUSTO,-53.7788495982932,-27.8534907756234,532.2391750000001
4304002,CAMPO NOVO,RIO GRANDE DO SUL,CAMPO NOVO,-53.8028138686737,-27.6744926094406,434.5187819999999
4305900,CORONEL BICACO,RIO GRANDE DO SUL,CORONEL BICACO,-53.70912810650141,-27.7178730188616,452.745002
4315404,REDENTORA,RIO GRANDE DO SUL,REDENTORA,-53.64193369399529,-27.6615398818935,543.918573
4306106,CRUZ ALTA,RIO GRANDE DO SUL,CRUZ ALTA,-53.6052407621196,-28.6424466076948,469.581743
4302238,BOA VISTA DO INCRA,RIO GRANDE DO SUL,BOA VISTA DO INCRA,-53.3887049606029,-28.8184880332213,422.210615
