id;uf;nome;populacao2010;pib2010;pibPerCapita2010;populacao2012;pib2012;pibPerCapita2012;populacao2014;pib2014;pibPerCapita2014;gini2000;gini2010
2706000;AL;Olivença;11057;42145.381;3811.65;11150;54939.197;4927.28;11643;60633.528;5207.72;0.6751;0.5611
3525201;SP;Jarinu;23827;496629.597;20843.14;24875;706948.436;28420.04;26921;1556427.198;57814.61;0.5714;0.4659
2509396;PB;Maturéia;5939;27159.022;4573;6076;31792.726;5232.51;6363;42526.045;6683.33;0.6899;0.5226
2607703;PE;Itapetim;13882;54543.485;3929.08;13748;61090.081;4443.56;13855;84785.047;6119.45;0.5943;0.5593
4311643;RS;Linha Nova;1624;24367.993;15004.92;1634;28224.063;17272.99;1697;41932.171;24709.59;0.3437;0.3632
2509404;PB;Mogeiro;12490;62628.947;5014.33;13178;71203.473;5403.21;13333;99737.432;7480.49;0.483;0.504
2919009;BA;Lajedinho;3930;22862.491;5817.43;3881;24229.424;6243.09;3993;49665.955;12438.26;0.4977;0.5671
2411106;RN;Ruy Barbosa;3595;17655.718;4911.19;3582;22199.9;6197.63;3683;25727.83;6985.56;0.5602;0.5127
3541604;SP;Promissão;35688;1411351.71;39546.95;36364;1639353.846;45081.78;38380;1604252.263;41799.17;0.5057;0.4395
3127057;MG;Fronteira dos Vales;4687;20574.47;4389.69;4655;24860.521;5340.61;4765;28705.203;6024.18;0.5422;0.4609
3132008;MG;Itacambira;4982;29415.116;5904.28;5053;114638.89;22687.29;5276;59631.395;11302.39;0.5715;0.4992
2312809;CE;Senador Sá;6852;25138.251;3668.75;7041;31172.905;4427.34;7290;39564.811;5427.27;0.6073;0.5264
3148400;MG;Paulistas;4918;24756.506;5033.86;4889;29855.367;6106.64;5010;37070.377;7399.28;0.6667;0.5212
1100403;RO;Alto Paraíso;17144;152235.166;8879.79;17742;205906.35;11605.59;19841;235981.217;11893.62;0.6256;0.5417
3170750;MG;Varjão de Minas;6065;86348.832;14237.24;6259;129083.64;20623.68;6662;137828.629;20688.78;0.4546;0.4042
3523008;SP;Itapura;4360;56900.828;13050.65;4436;67150.2;15137.56;4674;66549.222;14238.17;0.4954;0.4804
2902658;BA;Banzaê;11811;44561.415;3772.87;11840;51748.398;4370.64;12560;69161.565;5506.49;0.4865;0.4716
3164803;MG;São Sebastião do Rio Preto;1616;12066.451;7466.86;1588;14076.736;8864.44;1611;16793.853;10424.49;0.4405;0.5052
2607752;PE;Itapissuma;23723;464779.754;19591.95;24321;660574.568;27160.67;25514;1273981.143;49932.63;0.5762;0.5574
2209559;PI;São Braz do Piauí;4313;13563.647;3144.83;4332;16866.142;3893.38;4367;22143.689;5070.69;0.46;0.5261
2919058;BA;Lajedo do Tabocal;8305;40503.059;4876.95;8346;52984.689;6348.51;8810;65162.562;7396.43;0.5263;0.4713
4311700;RS;Machadinho;5515;74352.153;13481.8;5478;81528.969;14882.98;5654;120314.899;21279.61;0.5001;0.518
3541653;SP;Quadra;3236;72575.909;22427.66;3325;56972.642;17134.63;3539;82465.41;23301.9;0.4949;0.4908
4213401;SC;Ponte Serrada;11031;154028.367;13963.23;11102;203200.214;18303.03;11405;204793.045;17956.43;0.6134;0.4427
4115101;PR;Mariluz;10224;87827.169;8590.29;10214;116684.929;11424.02;10534;166165.401;15774.2;0.5412;0.4619
2613701;PE;São Lourenço da Mata;102956;553855.592;5379.54;104782;1047665.894;9998.53;109298;906726.087;8295.91;0.5486;0.5173
3508900;SP;Caiabu;4072;53478.447;13133.21;4072;44691.023;10975.2;4204;49003.635;11656.43;0.4147;0.3816
4311718;RS;Maçambará;4742;124069.926;26164.05;4694;110537.979;23548.78;4834;178402.046;36905.68;0.6686;0.5124
2913408;BA;Igaporã;15194;57469.177;3782.36;15238;78094.935;5125.01;16193;211371.748;13053.28;0.6434;0.4966
3503901;SP;Arujá;74818;1988477.326;26577.53;77279;2354346.507;30465.54;82651;3759210.483;45482.94;0.5819;0.5769
3539400;SP;Piratininga;12072;103066.529;8537.65;12297;131171.145;10666.92;12968;163945.923;12642.34;0.526;0.4783
2902708;BA;Barra;49342;174811.499;3542.85;50134;233471.863;4656.96;53786;296640.822;5515.21;0.6455;0.5997
2607802;PE;Itaquitinga;15698;144366.762;9196.51;16221;142876.261;8808.1;16696;141588.705;8480.4;0.5798;0.4628
3531209;SP;Monte Alegre do Sul;7148;125374.515;17539.8;7278;151647.865;20836.47;7665;176458.639;23021.35;0.5003;0.4774
2804409;SE;Neópolis;18511;151248.353;8170.73;18493;177331.641;9589.12;18961;223767.112;11801.44;0.6341;0.5692
3115706;MG;Central de Minas;6774;38445.761;5675.49;6806;51999.184;7640.2;7051;68718.536;9745.93;0.5543;0.6067
2706109;AL;Ouro Branco;10911;38128.772;3494.53;10953;50347.034;4596.64;11484;60384.887;5258.18;0.5702;0.5564
2509503;PB;Montadas;4990;21337.501;4276.05;5145;25870.938;5028.37;5441;41686.537;7661.56;0.5539;0.4751
2919108;BA;Lamarão;9027;30792.084;3411.11;9271;33456.634;3608.74;9554;41513.024;4345.09;0.4743;0.5027
2411205;RN;Santa Cruz;35759;190548.621;5328.69;36477;294412.868;8071.19;38538;384191.982;9969.17;0.6204;0.5302
3541703;SP;Quatá;12828;272723.172;21259.99;12972;327260.378;25228.21;13603;363123.117;26694.34;0.538;0.4175
3132107;MG;Itacarambi;17739;101680.706;5732.04;17761;133264.623;7503.22;18350;170913.583;9314.09;0.5544;0.51
2312908;CE;Sobral;188271;2553785.077;13564.41;193134;2987979.271;15471.02;199750;3793939.678;18993.44;0.6273;0.5702
4311759;RS;Manoel Viana;7074;100888.295;14261.85;7084;107385.788;15158.92;7347;172102.386;23424.85;0.5709;0.5256
1100502;RO;Novo Horizonte do Oeste;10237;95420.086;9321.1;9933;104873.277;10558.07;10393;129398.855;12450.58;0.6336;0.5214
3148509;MG;Pavão;8589;42179.071;4910.82;8541;52247.786;6117.29;8755;66038.012;7542.89;0.5941;0.5296
1720259;TO;São Salvador do Tocantins;2910;31645.884;10874.87;2936;22802.729;7766.6;3044;26640.365;8751.76;0.5599;0.6203
4311775;RS;Maquiné;6908;57592.684;8337.1;6845;70027.792;10230.5;7053;99055.975;14044.52;0.5489;0.4303
3164902;MG;São Sebastião do Rio Verde;2110;16381.17;7763.59;2131;19596.313;9195.83;2217;22466.279;10133.64;0.6957;0.4263
2804458;SE;Nossa Senhora Aparecida;8510;68091.18;8001.31;8543;84479.795;9888.77;8809;139849.534;15875.76;0.5429;0.5539
5212907;GO;Marzagão;2072;28163.664;13592.5;2095;34573.795;16503;2184;37499.784;17170.23;0.5074;0.4723
4311791;RS;Maratá;2527;53774.754;21280.08;2546;70221.323;27581.04;2649;97023.947;36626.63;0.359;0.3455
1505064;PA;Novo Repartimento;62124;347950.987;5600.91;65106;506000.973;7771.96;69267;658505.457;9506.77;0.657;0.5957
2919157;BA;Lapão;25651;107564.682;4193.39;25785;122101.911;4735.39;27432;159117.785;5800.44;0.6233;0.5264
2608255;PE;Jucati;10604;47854.165;4512.84;10742;64109.416;5968.11;11133;72500.121;6512.18;0.5357;0.5123
4213500;SC;Porto Belo;16118;567925.985;35235.51;16896;666258.173;39432.89;18630;1118772.322;60052.19;0.5281;0.4312
4115200;PR;Maringá;357117;8554967.51;23955.64;367410;11390306.545;31001.62;391698;14233028.328;36336.74;0.5569;0.4937
4311809;RS;Marau;36383;1103373.725;30326.63;37573;1363931.477;36300.84;39693;1652319.994;41627.49;0.4914;0.4389
3509007;SP;Caieiras;86623;1998876.391;23075.58;88841;2427255.454;27321.34;94516;3801889.662;40224.83;0.5063;0.4801
2902807;BA;Barra da Estiva;21190;100797.634;4756.85;20767;121694.725;5860.01;22566;207289.222;9185.91;0.4912;0.5456
2804508;SE;Nossa Senhora da Glória;32514;299772.257;9219.79;33341;342710.489;10278.95;35268;514020.07;14574.69;0.6603;0.528
3115805;MG;Centralina;10270;92196.197;8977.23;10271;143165.051;13938.76;10593;139723.547;13190.18;0.7303;0.4041
2706208;AL;Palestina;5112;18559.887;3630.65;5201;22587.156;4342.85;4970;27003.451;5433.29;0.5395;0.604
3525409;SP;Jeriquara;3168;45614.862;14398.63;3142;59612.878;18972.91;3223;75638.681;23468.41;0.5143;0.4196
2509602;PB;Monte Horebe;4508;19956.486;4426.9;4568;24551.372;5374.64;4724;31890.376;6750.71;0.6076;0.5487
2919207;BA;Lauro de Freitas;163414;3652177.714;22349.23;171042;4578168.089;26766.34;188013;5915318.9;31462.29;0.6842;0.6519
3541802;SP;Queiroz;2808;193421.015;68882.13;2905;134397.671;46264.26;3114;265611.86;85296.04;0.3844;0.43
2313005;CE;Solonópole;17657;77107.238;4366.95;17768;85567.511;4815.82;18060;118296.854;6550.21;0.5069;0.5169
3132206;MG;Itaguara;12371;114343.896;9242.9;12534;170909.776;13635.69;13087;202479.134;15471.78;0.5297;0.4414
2602803;PE;Buíque;51990;223749.553;4303.7;53304;323914.26;6076.73;55905;318454.879;5696.36;0.6205;0.5787
2202778;PI;Colônia do Piauí;7433;26680.339;3589.44;7461;31161.877;4176.64;7522;42201.04;5610.35;0.5076;0.5092
1100601;RO;Cacaulândia;5727;76700.806;13392.84;5791;90741.593;15669.42;6318;116635.085;18460.76;0.6149;0.5579
2709301;AL;União dos Palmares;62401;437457.478;7010.42;62923;554674.526;8815.13;65764;629297.333;9569.02;0.5729;0.5469
3148608;MG;Peçanha;17270;101351.667;5868.65;17272;121171.935;7015.51;17817;146730.925;8235.45;0.6102;0.5304
3528502;SP;Mairiporã;80920;1116127.806;13792.98;84104;1297546.986;15427.89;90627;1500945.268;16561.79;0.6368;0.581
5213004;GO;Maurilândia;11516;99988.346;8682.56;11907;146461.293;12300.44;12737;180268.223;14153.11;0.4478;0.4242
2607950;PE;Jaqueira;11513;56164.268;4878.33;11479;59833.044;5212.39;11680;77566.743;6640.99;0.5397;0.5894
3165008;MG;São Tiago;10553;73095.622;6926.53;10609;104778.331;9876.36;10986;127210.842;11579.36;0.5096;0.4477
2100055;MA;Açailândia;104013;1012037.142;9729.91;106422;1299489.9;12210.73;108765;1841292.314;16929.09;0.63;0.5732
4311908;RS;Marcelino Ramos;5134;58725.049;11438.46;4987;71026.745;14242.38;5074;94071.32;18539.87;0.5581;0.4715
4213609;SC;Porto União;33497;381850.643;11399.55;33740;478946.847;14195.22;34717;561268.417;16166.96;0.5604;0.5421
4115309;PR;Mariópolis;6269;104118.217;16608.43;6306;134444.034;21320.02;6558;198422.175;30256.51;0.6066;0.4859
2406205;RN;Lagoa d'Anta;6228;29222;4692.04;6318;35897.495;5681.78;6640;40491.377;6098.1;0.5935;0.5408
5104104;MT;Guarantã do Norte;32150;301442.211;9376.12;32823;410287.051;12499.99;33632;546077.35;16236.84;0.6388;0.4872
3509106;SP;Caiuá;5039;57393.619;11389.88;5167;66043.866;12781.86;5490;76534.288;13940.67;0.4855;0.4635
2902906;BA;Barra do Choça;34788;196340.082;5643.9;35501;258876.918;7292.1;35200;351407.408;9983.17;0.3565;0.4452
5213053;GO;Mimoso de Goiás;2685;30961.467;11531.27;2668;46675.834;17494.69;2723;46616.472;17119.53;0.6201;0.5915
2804607;SE;Nossa Senhora das Dores;24579;158682.908;6456.04;24941;223496.775;8961.02;26042;278366.205;10689.13;0.5831;0.5211
3115904;MG;Chácara;2792;23414.071;8386.13;2856;26979.071;9446.45;3010;31252.17;10382.78;0.5011;0.4403
2706307;AL;Palmeira dos Índios;70434;444152.18;6305.93;70738;621361.892;8783.99;73725;719885.772;9764.47;0.5909;0.5745
3525508;SP;Joanópolis;11771;103223.047;8769.27;11974;128146.278;10702.04;12610;176418.243;13990.34;0.5115;0.4434
2509701;PB;Monteiro;30844;188005.498;6095.37;31330;240977.956;7691.6;32498;343958.155;10583.98;0.5781;0.5788
2608008;PE;Jataúba;15810;69386.613;4388.78;16219;90482.183;5578.78;16770;102283.655;6099.2;0.5796;0.4966
2100105;MA;Afonso Cunha;5957;17246.588;2895.18;6090;23330.159;3830.9;6277;36450.269;5806.96;0.524;0.5897
2919306;BA;Lençóis;10368;54475.251;5254.17;10589;71817.717;6782.29;11340;94921.957;8370.54;0.6128;0.615
2411403;RN;Santana do Matos;13798;151343.226;10968.49;13481;100268.593;7437.77;13768;141627.971;10286.75;0.5635;0.5614
3541901;SP;Queluz;11325;109056.547;9629.72;11641;150639.792;12940.45;12419;198397.145;15975.29;0.6084;0.4711
2313104;CE;Tabuleiro do Norte;29210;180924.37;6193.92;29522;200456.787;6790.08;30143;267601.856;8877.74;0.5692;0.5413
3132305;MG;Itaipé;11798;49688.324;4211.59;11957;67060.952;5608.51;12489;77016.653;6166.76;0.6743;0.4875
2307908;CE;Martinópole;10220;32795.891;3208.99;10458;35651.603;3409.03;10796;56573.855;5240.26;0.5991;0.6002
1100700;RO;Campo Novo de Rondônia;12669;120440.101;9506.68;12847;156228.294;12160.68;14081;208820.996;14829.98;0.6693;0.6705
4115358;PR;Maripá;5691;153456.06;26964.69;5654;170616.862;30176.31;5802;282924.776;48763.32;0.4826;0.4254
2103109;MA;Cedral;10300;29268.355;2841.59;10374;41841.111;4033.27;10435;54606.479;5233.01;0.4663;0.5677
3148707;MG;Pedra Azul;23843;136505.103;5725.16;23874;189678.891;7945;24648;232443.51;9430.52;0.6166;0.5473
2411429;RN;Santana do Seridó;2526;18569.667;7351.41;2549;29514.765;11578.96;2661;31750.341;11931.73;0.4213;0.4068
4311981;RS;Mariana Pimentel;3768;40071.865;10634.78;3774;41974.792;11122.1;3913;53563.536;13688.61;0.5493;0.4717
5213103;GO;Mineiros;52964;1173433.87;22155.31;55036;1538905.019;27961.79;59275;1914159.612;32292.87;0.6039;0.5645
3165107;MG;São Tomás de Aquino;7093;82453.654;11624.65;7062;104035.115;14731.68;7248;123451.013;17032.42;0.4575;0.4319
2608057;PE;Jatobá;13982;62557.274;4474.13;14087;80980.573;5748.6;14526;103343.364;7114.37;0.6246;0.58
2100154;MA;Água Doce do Maranhão;11590;32945.093;2842.54;11865;43202.552;3641.18;12146;61081.72;5028.96;0.5614;0.5883
4312005;RS;Mariano Moro;2210;25665.963;11613.56;2171;30112.334;13870.26;2223;48189.849;21677.84;0.6088;0.4687
1300300;AM;Autazes;31876;154784.984;4855.85;33312;177214.959;5319.85;36301;230287.806;6343.84;0.6584;0.5982
4213708;SC;Pouso Redondo;14812;235415.048;15893.54;15204;291830.915;19194.35;16154;459505.271;28445.29;0.5202;0.4285
4115408;PR;Marmeleiro;13909;161985.245;11646.07;13936;195976.178;14062.58;14434;308870.189;21398.79;0.5351;0.5108
3148756;MG;Pedra Bonita;6673;39328.31;5893.65;6739;50622.345;7511.85;7015;56963.07;8120.18;0.6535;0.5082
3509205;SP;Cajamar;64113;5460802.408;85174.65;66131;7056254.083;106701.16;70710;9911053.866;140164.81;0.5705;0.4904
2903003;BA;Barra do Mendes;13997;52024.982;3716.87;13914;64115.244;4607.97;14540;78528.967;5400.89;0.541;0.5775
3116001;MG;Chalé;5647;30375.391;5379.03;5643;41690.992;7388.09;5814;56128.13;9653.96;0.4382;0.4573
2804706;SE;Nossa Senhora de Lourdes;6242;33648.507;5390.66;6271;39473.554;6294.62;6475;52461.479;8102.16;0.499;0.5
3136009;MG;Joaíma;14930;65480.958;4385.86;15000;82156.167;5477.08;15523;103569.894;6672.03;0.6953;0.5385
2706406;AL;Pão de Açúcar;23809;94900.379;3985.9;23651;113999.936;4820.09;24924;143906.963;5773.83;0.7154;0.5714
3525607;SP;João Ramalho;4138;87283.197;21093.09;4197;104636.618;24931.29;4389;124186.417;28294.92;0.4909;0.4235
2509800;PB;Mulungu;9469;42074.324;4443.38;9542;52206.289;5471.21;9796;63521.036;6484.39;0.5412;0.4982
2608107;PE;João Alfredo;30735;129161.291;4202.42;31305;176603.803;5641.39;32651;216913.672;6643.4;0.5561;0.5035
2100204;MA;Alcântara;21852;59899.843;2741.16;21605;140050.783;6482.33;21652;102603.46;4738.75;0.627;0.5963
2919405;BA;Licínio de Almeida;12320;48839.648;3964.26;12268;63503.247;5176.33;12965;81064.51;6252.57;0.685;0.4544
2411502;RN;Santo Antônio;22214;107846.542;4854.89;22535;139730.67;6200.61;23681;170013.123;7179.31;0.656;0.5841
2600104;PE;Afogados da Ingazeira;35091;191903.759;5468.75;35416;278969.976;7876.95;36547;385424.059;10545.98;0.66;0.5762
2313203;CE;Tamboril;25455;98551.511;3871.6;25397;115533.523;4549.1;25635;156061.165;6087.82;0.5798;0.5287
3132404;MG;Itajubá;90679;1993811.24;21987.57;91643;2262720.733;24690.6;95491;2689707.71;28167.13;0.5807;0.5571
2706422;AL;Pariconha;10246;37586.61;3668.42;10282;41067.678;3994.13;10688;53581.119;5013.2;0.6489;0.5042
3542008;SP;Quintana;6008;71568.426;11912.19;6089;98320.22;16147.19;6389;131203.085;20535.78;0.5302;0.4324
2103125;MA;Central do Maranhão;7988;21147.105;2647.36;8120;26779.745;3298;8354;36279.7;4342.79;0.5311;0.5397
1707009;TO;Dianópolis;19110;264357.21;13833.45;19669;306191.677;15567.22;20870;367743.653;17620.68;0.6064;0.5666
3509254;SP;Cajati;28371;835391.464;29445.26;28243;967638.843;34261.19;29010;1067028.764;36781.41;0.556;0.4837
1100809;RO;Candeias do Jamari;19782;228321.486;11541.88;20787;267392.936;12863.47;23573;324943.235;13784.55;0.5279;0.4762
5000203;MS;Água Clara;14429;338434.088;23455.13;14939;428894.458;28709.72;14210;517205.007;36397.26;0.5856;0.5081
2706448;AL;Paripueira;11349;72526.465;6390.56;11845;78671.231;6641.72;12687;115327.794;9090.23;0.5905;0.5398
3118007;MG;Congonhas;48550;1922673.681;39601.93;49616;3117064.25;62823.77;52280;3588278.115;68635.77;0.5247;0.5052
3165206;MG;São Thomé das Letras;6655;54557.814;8198.02;6724;68993.773;10260.82;7001;84159.484;12021.07;0.5479;0.4017
5221551;GO;Turvelândia;4399;264729.754;60179.53;4532;267574.039;59041.05;4829;296497.791;61399.42;0.5958;0.4536
2313252;CE;Tarrafas;8910;32250.833;3619.62;8865;42571.821;4802.24;8923;60893.122;6824.29;0.65;0.5462
2608305;PE;Jupi;13709;64570.079;4710.05;13899;85648.443;6162.2;14427;111573.502;7733.66;0.6144;0.5052
4312104;RS;Mata;5111;50651.952;9910.38;5041;62888.833;12475.47;5178;89374.99;17260.52;0.504;0.4753
4213807;SC;Praia Grande;7270;87287.444;12006.53;7265;146742.392;20198.54;7374;139723.901;18948.18;0.5243;0.4278
4115507;PR;Marumbi;4599;37557.012;8166.34;4602;50277.076;10925.05;4750;60183.467;12670.2;0.5441;0.4602
2209872;PI;São João da Fronteira;5608;20830.053;3714.35;5718;25606.214;4478.18;5873;40154.706;6837.17;0.7494;0.5467
3509304;SP;Cajobi;9759;92383.408;9466.48;9858;95441.278;9681.61;10287;116041.194;11280.37;0.5202;0.4073
3531001;SP;Monções;2134;63055.566;29548.06;2144;75600.837;35261.58;2227;66467.429;29846.17;0.4626;0.4322
5000252;MS;Alcinópolis;4570;122765.758;26863.4;4704;116652.133;24798.5;4961;142887.136;28802.08;0.4832;0.5473
2903102;BA;Barra do Rocha;6336;36819.268;5811.12;6038;43489.762;7202.68;6518;141667.796;21734.86;0.5776;0.5184
3534005;SP;Onda Verde;3884;129015.127;33217.08;3956;160511.539;40574.2;4169;181184.877;43460.03;0.4459;0.3511
2601904;PE;Bezerros;58675;381017.162;6493.69;58864;503862.952;8559.78;60301;587515.162;9743.04;0.5551;0.536
3116100;MG;Chapada do Norte;15165;53142.176;3504.26;15184;62509.251;4116.78;15648;81987.768;5239.5;0.4451;0.4734
2804805;SE;Nossa Senhora do Socorro;160829;1976864.284;12291.72;165194;2234083.72;13524;174974;2545660.646;14548.79;0.4957;0.498
2706505;AL;Passo de Camaragibe;14772;92127.076;6236.6;14802;98950.548;6684.94;15396;160260.993;10409.26;0.6092;0.4939
4312138;RS;Mato Castelhano;2470;52401.262;21215.09;2473;69626.033;28154.48;2563;97432.891;38015.17;0.4704;0.5613
2608206;PE;Joaquim Nabuco;15774;118083.119;7485.93;15751;151200.757;9599.44;16038;95072.682;5927.96;0.5672;0.501
2100303;MA;Aldeias Altas;23952;77637.618;3241.38;24726;102171.4;4132.14;25509;232868.413;9128.87;0.542;0.5923
2919504;BA;Livramento de Nossa Senhora;42705;284507.911;6662.17;43514;280578.114;6448;45647;385124.422;8437.01;0.5814;0.5378
2411601;RN;São Bento do Norte;2974;24755.561;8324;2915;30340.458;10408.39;2935;43762.63;14910.61;0.6301;0.5461
2509909;PB;Natuba;10566;41947.399;3970.04;10278;52715.082;5128.92;10445;68193.138;6528.78;0.5188;0.5442
2313302;CE;Tauá;55755;272689.541;4890.85;56307;337283.353;5990.08;57478;491491.63;8550.95;0.6088;0.5776
3132503;MG;Itamarandiba;32177;225982.611;7023.11;32595;292164.508;8963.48;34033;419732.466;12333.1;0.6733;0.5172
4312153;RS;Mato Leitão;3869;95302.486;24632.33;3964;108262.025;27311.31;4161;136373.162;32774.13;0.3837;0.3634
3542107;SP;Rafard;8624;186779.155;21658.07;8651;212972.948;24618.3;8979;250643.791;27914.44;0.4336;0.4017
1707108;TO;Divinópolis do Tocantins;6363;51343.408;8069.06;6452;66497.429;10306.48;6729;80686.105;11990.8;0.5217;0.6486
3148905;MG;Pedra do Indaiá;3878;53968.425;13916.56;3885;62484.908;16083.63;4013;78832.522;19644.29;0.4237;0.417
1100908;RO;Castanheiras;3581;39936.323;11152.28;3479;46867.672;13471.59;3653;59778.81;16364.31;0.6465;0.4996
4312179;RS;Mato Queimado;1799;27643.164;15365.85;1766;26872.443;15216.56;1808;44577.854;24655.89;...;0.4282
3165305;MG;São Vicente de Minas;7008;67188.428;9587.39;7136;90793.919;12723.36;7487;135752.575;18131.77;0.6018;0.5282
1100924;RO;Chupinguaia;8304;165716.351;19956.21;8721;238955.405;27400;9887;190330.689;19250.6;0.5507;0.4752
3116159;MG;Chapada Gaúcha;10792;74931.504;6943.25;11339;113531.661;10012.49;12239;121321.02;9912.66;0.7129;0.5108
2919553;BA;Luís Eduardo Magalhães;60179;1899744.723;31568.23;66371;3261809.432;49145.1;76420;3825306.784;50056.36;...;0.6337
3149705;MG;Perdigão;8912;75570.338;8479.62;9396;100382.756;10683.56;10185;133647.614;13122;0.5061;0.3521
2313351;CE;Tejuçuoca;16836;51983.841;3087.66;17643;66126.662;3748.04;18301;88017.953;4809.46;0.703;0.5202
4312203;RS;Maximiliano de Almeida;4907;58587.496;11939.58;4800;68863.397;14346.54;4901;84269.094;17194.27;0.4839;0.4461
1100940;RO;Cujubim;15873;210217.76;13243.73;17262;221003.124;12802.87;20204;248242.656;12286.81;0.6209;0.525
4213906;SC;Presidente Castello Branco;1724;27283.155;15825.5;1697;29260.616;17242.56;1670;43319.56;25939.86;0.4851;0.4741
4115606;PR;Matelândia;16077;255255.318;15877.05;16340;378735.575;23178.43;17186;688802.636;40079.29;0.5303;0.4644
3509403;SP;Cajuru;23378;306018.756;13090.03;23763;393033.085;16539.71;25009;488168.121;19519.7;0.5276;0.4036
4320453;RS;Sério;2281;25257.95;11073.19;2217;30886.427;13931.63;2256;38047.143;16864.87;0.4289;0.3724
2903201;BA;Barreiras;137428;1921578.304;13982.44;141081;2816370.244;19962.79;152208;3340431.759;21946.49;0.6357;0.5704
2804904;SE;Pacatuba;13137;171500.444;13054.76;13379;135399.217;10120.28;14032;193437.648;13785.47;0.6463;0.5862
2706604;AL;Paulo Jacinto;7426;25724.254;3464.08;7412;32936.681;4443.7;7683;45902.005;5974.49;0.5855;0.5291
3525805;SP;Júlio Mesquita;4430;30278.64;6834.91;4470;34741.67;7772.19;4663;42238.112;9058.14;0.5599;0.4153
1200351;AC;Marechal Thaumaturgo;14200;96004.931;6760.91;15123;119708.986;7915.69;16380;162962.58;9948.88;0.7032;0.5938
2202554;PI;Caridade do Piauí;4825;16653.472;3451.5;4915;22708.103;4620.16;4974;25925.463;5212.2;0.5304;0.5311
3116209;MG;Chiador;2785;23844.653;8561.81;2759;23178.974;8401.22;2817;25368.721;9005.58;0.5074;0.6223
2100402;MA;Altamira do Maranhão;10211;30449.544;2982.03;11381;39630.41;3482.16;11699;55934.624;4781.15;0.5044;0.5265
2919603;BA;Macajuba;11229;43522.295;3875.88;11201;53188.859;4748.58;11836;61838.331;5224.6;0.5951;0.5639
2411700;RN;São Bento do Trairí;3909;18102.27;4630.92;4005;22464.931;5609.22;4262;27736.911;6507.96;0.5809;0.4955
2510006;PB;Nazarezinho;7280;32069.23;4405.11;7252;39180.823;5402.76;7330;47918.593;6537.33;0.567;0.5196
2313401;CE;Tianguá;68901;472288.794;6854.6;70527;542869.898;7697.33;72803;838353.144;11515.37;0.5837;0.6125
3132602;MG;Itamarati de Minas;4079;67828.809;16628.78;4123;96659.463;23443.96;4295;61256.114;14262.19;0.4807;0.3959
4312252;RS;Minas do Leão;7631;86218.662;11298.47;7678;92089.901;11994;7984;131281.097;16443.02;0.4514;0.627
3542206;SP;Rancharia;28773;562996.563;19566.84;28809;831018.39;28845.79;29755;897288.532;30155.89;0.5388;0.4694
2903235;BA;Barro Alto;13626;45613.029;3347.5;13914;55292.678;3973.89;15230;71621.65;4702.67;0.4807;0.5125
1707207;TO;Dois Irmãos do Tocantins;7161;46594.272;6506.67;7145;58789.518;8228.06;7311;70155.378;9595.87;0.573;0.577
3149002;MG;Pedra Dourada;2187;19493.421;8913.32;2247;23308.412;10373.12;2374;27363.231;11526.21;0.4852;0.5455
3509452;SP;Campina do Monte Alegre;5567;81101.622;14568.28;5622;85658.869;15236.37;5869;86183.574;14684.54;0.499;0.4945
1101005;RO;Governador Jorge Teixeira;10513;111130.032;10570.72;10040;118735.101;11826.21;10327;148027.039;14333.98;0.5725;0.5571
2100436;MA;Alto Alegre do Maranhão;24596;97104.502;3947.98;25326;143848.406;5679.87;26056;203982.67;7828.63;0.583;0.5424
4110201;PR;Inácio Martins;10943;94409.276;8627.37;10940;99216.512;9069.15;11294;131278.33;11623.72;0.6288;0.5182
5213400;GO;Moiporá;1763;18904.894;10723.14;1724;23375.632;13558.95;1724;30557.348;17724.68;0.5136;0.429
3165404;MG;Sapucaí-Mirim;6241;69173.252;11083.68;6360;92458.65;14537.52;6678;81443.117;12195.73;0.5216;0.4466
3525854;SP;Jumirim;2801;43549.082;15547.69;2889;60654.833;20995.1;3092;70427.334;22777.27;0.3993;0.3971
4123857;PR;Santa Maria do Oeste;11497;73179.419;6365.09;11178;93183.216;8336.3;11159;153690.017;13772.74;0.5247;0.4854
2903276;BA;Barrocas;14189;194010.973;13673.34;14495;248166.17;17120.81;15624;169161.163;10827.01;...;0.4672
4312302;RS;Miraguaí;4855;55125.628;11354.4;4828;84984.957;17602.52;4985;125269.269;25129.24;0.5144;0.6723
3135357;MG;Japonvar;8305;31017.494;3734.8;8331;38184.957;4583.48;8622;52116.987;6044.65;0.5891;0.4662
2613800;PE;São Vicente Ferrer;17000;98701.555;5805.97;17151;138315.072;8064.55;17688;215602.157;12189.18;0.5737;0.5566
4214003;SC;Presidente Getúlio;14886;294793.438;19803.4;15273;358208.541;23453.71;16210;501741.433;30952.59;0.4486;0.4162
4115853;PR;Mercedes;5046;85343.44;16913.09;5113;107344.817;20994.49;5357;157088.095;29323.89;0.4842;0.4222
4115705;PR;Matinhos;29426;338140.094;11491.2;30220;431798.236;14288.49;32148;554153.077;17237.56;0.5612;0.4922
2100477;MA;Alto Alegre do Pindaré;31028;97761.937;3150.77;31190;125138.22;4012.13;31271;139753.277;4469.1;0.5544;0.585
3509502;SP;Campinas;1080999;38195022.244;35333.08;1098630;48438677.483;44090.07;1154617;57673308.993;49950.16;0.5861;0.5782
2903300;BA;Barro Preto;6453;39487.57;6119.26;6122;46831.456;7649.7;6627;51143.636;7717.46;0.4932;0.4917
